Id;Title;Year;Budget;UnivName;UnivZIP;State
1641143;Phase I I/UCRC Iowa State U. Site: Center for Advanced Non-Ferrous Structural Alloys (CANFSA);2015;16909.0;Iowa State University;500112207;IA
1641145;RAPID: In-situ Zika-vector-climate dynamics in a high burden region in Ecuador;2016;199583.0;SUNY, Upstate Medical University;132102306;NY
1641148;Values and Value for Designing Smart Community Solutions;2016;181197.0;Bentley College;024524705;MA
1641157;EPS-WO: Extreme Climate Event Impacts on Aquatic Biogeochemical Cycles and Fluxes;2016;99928.0;University of Delaware;197162553;DE
1641159;Conference: 4th Penn State Bioinorganic Workshop and the 4th "Frontiers in Metallobiochemistry" Symposium to be held at Penn State University; June 2 - June 10, 2016;2016;10000.0;Pennsylvania State Univ University Park;168027000;PA
1641166;NSF/FDA SIR: A Microdialysis-Based Co-Culture System for Molecular Treatment and Assessment of Biofilms.;2016;100000.0;University of Arkansas;727011201;AR
1641167;RELAMPAGO Hydrometeorology Component: Land Surface Controls on Heavy Precipitation and Flooding in the Carcarana River Basin, Argentina;2017;3886.0;University of Illinois at Urbana-Champaign;618207473;IL
1641177;The SOARS Program - Enhancing and Expanding a Successful Model for Building Diversity in the Atmospheric and Related Sciences;2016;750625.0;University Corporation For Atmospheric Res;803012252;CO
1641180;Syrian Refugee Families in Iceland;2016;38852.0;San Jose State University Foundation;951125569;CA
1641185;US Junior Oberwolfach Fellows;2016;300000.0;Mathematisches Forschungsinstitut Oberwolfach;77709;
1641198;Collaborative Research: Synergistic effects of Elevated Carbon Dioxide (CO2) and Temperature on the Metabolism, Growth, and Reproduction of Antarctic Krill (Euphausia Superba);2015;51231.0;University of South Florida;336129446;FL
1641200;Ocean Acidification: Oxygen-limited CO2 Tolerance in Squids (Ommastrephidaw and Loliginidae);2016;15422.0;University of South Florida;336129446;FL
1641209;Support for Junior Investigators at the Orthopaedic Research Society (ORS) Sun Valley Workshop on Musculoskeletal Biology; Sun Valley, Idaho; August 7-10, 2016;2016;10000.0;Indiana University;474013654;IN
1641214;Collaborative Research: A New Computer Science Faculty Teaching Workshop;2014;31754.0;University of California-San Diego;920930621;CA
1641220;NSF Travel Grant Support for ACM WiSec 2016;2016;5000.0;North Carolina State University;276957514;NC
1641221;NSF/FDA Scholar In Residence: Vessel Rupture Thresholds for Microbubble-Assisted High-Intensity Therapeutic Ultrasound;2016;50457.0;Tulane University;701185698;LA
1641223;CAREER: Towards the Next Generation of Data-Driven Computational Brain Analytics;2016;496802.0;Washington State University;991641060;WA
1641231;NSF Student Travel Grant for 2016 14th ACM International Conference on Mobile Systems, Applications and Services (Mobisys);2016;25000.0;Carnegie-Mellon University;152133815;PA
1641241;Collaborative Research: Holistic Integration for Arctic Coastal-Marine Sustainability (HIACMS);2015;1028736.0;Tufts University;021555807;MA
1641243;Collaborative Research: Context-Dependency in the Exploitation of Pollination Mutualisms;2016;215097.0;North Carolina State University;276957514;NC
1641257;Explaining the National Assessment of Educational Progress 2013-2015 Mathematics Decline;2016;199586.0;Rutgers University New Brunswick;088543925;NJ
1641263;I-Corps:  Magnetic Ratcheting Cytometry;2016;50000.0;University of California-Los Angeles;900951406;CA
1641269;2016 CPS PI Meeting;2016;384430.0;Vanderbilt University;372350002;TN
1641276;NSF National Robotics Initiative (NRI) 2016 PI Meeting;2016;123819.0;University of Pennsylvania;191046205;PA
1641279;Conference: Request for Travel Funds to IBC 2017; July; Shenzhen, China;2017;84000.0;Botanical Society of America;631103201;MO
1641280;Methods to Demonstrate the Efficacy of Cognitive Training Interventions;2016;50647.0;University of Wisconsin-Madison;537151218;WI
1641296;Collaborative Research: PAGE: Halau Ola Honua "Our living world, living laboratory";2016;822523.0;University of Hawaii;968222234;HI
1641297;Collaborative Research: PAGE: Halau Ola Honua "Our living world, living laboratory";2016;823897.0;University of Hawaii;968222234;HI
1641298;Collaborative Research: PAGE: Halau Ola Honua "Our living world, living laboratory";2016;810422.0;University of Hawaii;968222234;HI
1641302;CONFERNCE: 2016 Gordon Research Seminar on Centromere Biology: Building a Bridge from Centromeres to Spindle Microtubules, to be held in West Dover, VT on July 23-24, 2016;2016;8125.0;Gordon Research Conferences;028921502;RI
1641308;2016 Siegman International School on Lasers. To be held July 24-29, 2016 in Barcelona, Spain.;2016;15000.0;Optical Society of America;200361012;DC
1641310;Collaborative Research: A Strategic Partnership for Geoscience Education and Research on Watershed Science and Climate Change in the Southwestern U.S.;2016;799939.0;University of New Mexico;871310001;NM
1641327;CPS: Synergy: Collaborative Research: In-Silico Functional Verification of Artificial Pancreas Control Algorithms;2015;330296.0;Rensselaer Polytechnic Institute;121803522;NY
1641337;Student Travel Support for IEEE SEC 2016 Conference;2016;15000.0;College of William and Mary;231878795;VA
1641340;CAREER: Representing, Understanding, and Enhancing Scenes at the Internet-Scale;2016;95303.0;Georgia Tech Research Corporation;303320420;GA
1641352;Collaborative Research: PAGE: Halau Ola Honua "Our living world, living laboratory";2016;824305.0;University of Hawaii;968222234;HI
1641369;Workshop: Promoting Broader Impacts of Research on Electrical, Communications and Cyber Systems; Holiday Inn Hotel, Arlington, Virginia, May 12-13, 2016;2016;49957.0;George Mason University;220304422;VA
1641397;The Second TMS Summit on Diversity in the Minerals, Metals, and Materials Professions (DMMM2); Evanston, Illinois; July 25-26, 2016;2016;30000.0;Minerals Metals & Materials Society;152375851;PA
1641412;Broadening Participation in Teaching and Research in GENI: A Regional Workshop in May 2016;2016;49935.0;Trustees of Boston University;022151300;MA
1641453;EAGER: Developing At-Sea & Telepresence-Led Deep-Submergence Science Leadership;2016;227610.0;Duke University;277054010;NC
1641556;Fostering Dakota Language Restoration through Workshops: First Steps to Partnering by the Sisseton-Wahpeton Oyate, the Dakotah Language Institute and Carleton College;2016;18934.0;Carleton College;550574001;MN
1641600;Symposium on Undergraduate Research - LS-XXXII;2016;7000.0;SUNY at Stony Brook;117940001;NY
1641677;NeTS: N2Women Student Travel Support for the 2016 SIGCOMM Conference;2016;6250.0;SUNY at Stony Brook;117940001;NY
1641744;AWARE: Cultivating the Diversity of the Health Care Innovation Ecosystem;2017;223240.0;The Children's Hospital of Philadelphia;191044318;PA
1641774;EAGER: Stream500: A New Benchmark and Infrastructure for Streaming Analytics;2016;119544.0;Boise State University;837250001;ID
1641854;EAGER: Fluid-directed Multiscale Assembly of Conjugated Polymers;2016;245133.0;University of Illinois at Urbana-Champaign;618207473;IL
1641960;Transformative insights into the high-elevation climatology and dynamics of Andean hydrology using a new snow reanalysis dataset;2017;151359.0;University of California-Los Angeles;900951406;CA
1641982;I-Corps:  Semio:  Customer discovery for a software platform for human-robotic interactions;2016;50000.0;University of Southern California;900890001;CA
1641989;EFRI NewLAW: Non-Reciprocal Magneto-Acoustic Waves in Chiral Magnetic Systems;2016;2000000.0;University of California-Irvine;926173213;CA
1642007;Doctoral Dissertation Improvement Award: The Role of History in Ethnic Identity Formation;2016;20784.0;SUNY at Buffalo;142282567;NY
1642011;Collaborative Research: The Ends of Oil: Changing Life in Earth Science, Extractive Industry and Indigenous Communities in Alaska;2016;10234.0;University of Oklahoma Norman Campus;730199705;OK
1642013;RAPID: Assessment of a Frozen Archaeology Site;2016;12822.0;Bowdoin College;040118451;ME
1642016;Collaborative Research:   The Ends of Oil: Changing Life in Earth Science, Extractive Industry, and Indigenous Communities in Alaska;2016;8631.0;Bennington College;052016003;VT
1642019;Collaborative Research: CMN PEEC II Project: Providing for the Education of American Indian Engineers;2016;495000.0;University of Wisconsin-Madison;537151218;WI
1642020;Graduate Student Support for COSMO-16 International Cosmology Conference;2016;5040.0;University of Michigan Ann Arbor;481091274;MI
1642021;Collaborative Research: PEEC Phase II: 2+2+2+Infinity: Pipeline for Tribal Preengineering to Society;2016;495000.0;NUETA HIDATSA SAHNISH COLLEGE;587630490;ND
1642022;RAPID: Ethnographic field study of engineering knowledge systems: Developing a social-process-centric situated model;2016;103224.0;Oregon State University;973318507;OR
1642025;Future Faculty Workshop: Grooming Diverse Leaders for the Future, Summers of 2016-2018;2016;189000.0;University of Delaware;197162553;DE
1642028;Collaborative Research: Hawaii PEEC II;2016;494802.0;University of Hawaii;968222234;HI
1642029;Collaborative Research: CMN PEEC II Project: Providing for the Education of American Indian Engineers;2016;495000.0;College of the Menominee Nation;541351179;WI
1642031;Collaborative Research: CICI: Secure and Resilient Architecture: SciGuard: Building a Security Architecture for Science DMZ Based on SDN and NFV Technologies;2017;499484.0;Arizona State University;852816011;AZ
1642036;2016 Gordon Research Conference on Tribology: Scientific Advancements for Critical Applications in Friction, Lubrication, and Wear; Lewiston, Maine; June 26 - July 1, 2016;2016;19975.0;Gordon Research Conferences;028921502;RI
1642037;Collaborative Proposal: OLC SDSU SDSMT PreEngineering Education Collaborative - Phase II;2016;495000.0;South Dakota State University;570070001;SD
1642038;Collaborative Research: CICI: Regional: SouthEast SciEntific Cybersecurity for University REsearch (SouthEast SECURE);2016;113496.0;Voorhees College;290420678;SC
1642042;Collaborative Research: Hawaii PEEC II;2016;494973.0;University of Hawaii;968222234;HI
1642043;Collaborative Research: Hawaii PEEC II;2016;495000.0;University of Hawaii;968222234;HI
1642044;Collaborative Research: Hawaii PEEC II;2016;494994.0;University of Hawaii;968222234;HI
1642045;Collaborative Research: Hawaii PEEC II;2016;150000.0;University of Hawaii;968222234;HI
1642046;Collaborative Research: Hawaii PEEC II;2016;494268.0;University of Hawaii;968222234;HI
1642047;Collaborative Research: PEEC Phase II: 2+2+2+Infinity: Pipeline for Tribal Preengineering to Society;2016;495000.0;North Dakota State University Fargo;581086050;ND
1642048;Collaborative Research: PEEC Phase II: 2+2+2+Infinity: Pipeline for Tribal Preengineering to Society;2016;495000.0;Turtle Mountain Community College;583160340;ND
1642050;Collaborative Proposal: OLC SDSU SDSMT PreEngineering Education Collaborative - Phase II;2016;495000.0;South Dakota School of Mines and Technology;577013995;SD
1642051;NSF Ideas Laboratory at NIST: Measuring "Big G" Challenge;2016;44862.0;University of California-Irvine;926173213;CA
1642052;Collaborative Proposal: OLC SDSU SDSMT PreEngineering Education Collaborative - Phase II;2016;495000.0;Oglala Lakota College;577520490;SD
1642053;Collaborative Research: CICI: Secure and Resilient Architecture: Scientific Workflow Integrity with Pegasus;2016;290000.0;University of Southern California;900890001;CA
1642055;Vascular Tissue Road-mapping Workshop & Micro-gravity Impact Roundtable;2016;20000.0;The Methuselah Foundation;221532438;VA
1642064;Collaborative Research: PEEC Phase II: 2+2+2+Infinity: Pipeline for Tribal Preengineering to Society;2016;495000.0;Sitting Bull College;585389721;ND
1642067;CAREER: Floer-theoretic approaches to low-dimensional topology;2016;191066.0;University of Oregon Eugene;974035219;OR
1642069;Collaborative Research: CICI: Regional: SouthEast SciEntific Cybersecurity for University REsearch (SouthEast SECURE);2016;84000.0;University of Alabama in Huntsville;358051911;AL
1642070;Collaborative Research: CICI: Secure and Resilient Architecture: Scientific Workflow Integrity with Pegasus;2016;479855.0;Indiana University;474013654;IN
1642078;Collaborative Research: CICI: Secure and Resilient Architecture: Data Integrity Assurance and Privacy Protection Solutions for Secure Interoperability of Cloud Resources;2016;224557.0;University of Alabama at Birmingham;352940001;AL
1642083;Collaborative Research: CICI: Regional: SouthEast SciEntific Cybersecurity for University Research (SouthEast SECURE);2016;80964.0;Auburn University;368490001;AL
1642088;Women in Statistics and Data Science Conference;2016;20000.0;American Statistical Association;223141943;VA
1642090;Collaborative Research: CICI: Secure and Resilient Architecture: Scientific Workflow Integrity with Pegasus.;2016;230000.0;University of North Carolina at Chapel Hill;275991350;NC
1642095;Collaborative Research: Data-Driven Applications Inspiring Upper-Division Mathematics;2016;32140.0;Lewis-Clark State College;835012691;ID
